Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
1974,AL,Total Electric Industry,"14,687,339","6,686,265","21,847,230",NA,0,"43,220,834"
1974,AR,Total Electric Industry,"6,082,450","3,438,304","7,396,647",NA,0,"16,917,401"
1974,AZ,Total Electric Industry,"7,095,274","6,819,649","6,367,998",NA,0,"20,282,921"
1974,CA,Total Electric Industry,"42,533,083","45,950,229","42,805,247",NA,0,"131,443,033"
1974,CO,Total Electric Industry,"5,385,211","6,186,455","3,349,174",NA,0,"14,920,840"
1974,CT,Total Electric Industry,"7,589,053","5,899,434","5,370,572",NA,0,"18,859,059"
1974,DC,Total Electric Industry,"884,108","2,034,722","2,615,973",NA,0,"5,534,803"
1974,DE,Total Electric Industry,"1,377,130","1,128,389","2,777,327",NA,0,"5,282,846"
1974,FL,Total Electric Industry,"34,345,119","24,019,277","10,651,385",NA,0,"69,015,781"
1974,GA,Total Electric Industry,"15,098,052","10,678,870","13,774,653",NA,0,"39,551,575"
1974,HI,Total Electric Industry,"1,654,746","1,052,032","2,437,563",NA,0,"5,144,341"
1974,IA,Total Electric Industry,"7,797,838","4,490,260","7,198,756",NA,0,"19,486,854"
1974,ID,Total Electric Industry,"3,346,085","2,932,986","6,642,635",NA,0,"12,921,706"
1974,IL,Total Electric Industry,"26,879,674","26,562,535","32,271,700",NA,0,"85,959,266"
1974,IN,Total Electric Industry,"16,542,804","8,187,705","23,571,693",NA,0,"48,302,202"
1974,KS,Total Electric Industry,"6,629,327","4,728,160","5,327,988",NA,0,"16,685,475"
1974,KY,Total Electric Industry,"8,108,572","5,300,869","26,606,060",NA,0,"40,015,501"
1974,LA,Total Electric Industry,"12,121,478","11,339,561","15,699,452",NA,0,"39,163,775"
1974,MA,Total Electric Industry,"11,443,264","10,146,614","7,829,685",NA,0,"29,524,563"
1974,MD,Total Electric Industry,"9,410,413","7,657,624","9,793,029",NA,0,"26,861,066"
1974,ME,Total Electric Industry,"2,408,293","1,239,607","2,766,903",NA,0,"6,414,803"
1974,MI,Total Electric Industry,"20,288,229","15,308,109","30,271,786",NA,0,"65,868,124"
1974,MN,Total Electric Industry,"10,011,713","3,852,924","10,690,604",NA,0,"24,555,241"
1974,MO,Total Electric Industry,"11,829,785","7,192,613","11,283,992",NA,0,"30,306,390"
1974,MS,Total Electric Industry,"9,094,107","4,005,317","5,880,103",NA,0,"18,979,527"
1974,MT,Total Electric Industry,"1,872,850","1,369,637","5,928,642",NA,0,"9,171,129"
1974,NC,Total Electric Industry,"18,590,741","12,383,113","20,082,723",NA,0,"51,056,577"
1974,ND,Total Electric Industry,"1,738,897","834,573","1,210,263",NA,0,"3,783,733"
1974,NE,Total Electric Industry,"4,512,228","3,833,089","2,605,601",NA,0,"10,950,918"
1974,NH,Total Electric Industry,"2,118,214","884,450","1,805,819",NA,0,"4,808,483"
1974,NJ,Total Electric Industry,"14,304,953","13,570,234","16,224,022",NA,0,"44,141,752"
1974,NM,Total Electric Industry,"2,043,569","2,977,539","2,049,861",NA,0,"7,070,969"
1974,NV,Total Electric Industry,"2,800,291","2,736,499","2,184,603",NA,0,"7,721,393"
1974,NY,Total Electric Industry,"28,192,695","36,375,270","29,854,427",NA,0,"96,479,989"
1974,OH,Total Electric Industry,"27,859,358","21,191,427","57,365,574",NA,0,"106,461,845"
1974,OK,Total Electric Industry,"10,187,810","5,805,696","6,839,923",NA,0,"22,833,429"
1974,OR,Total Electric Industry,"11,809,171","8,171,882","10,656,969",NA,0,"30,638,022"
1974,PA,Total Electric Industry,"27,343,443","16,025,555","45,853,723",NA,0,"89,416,311"
1974,RI,Total Electric Industry,"1,667,845","1,481,918","1,434,273",NA,0,"4,584,036"
1974,SC,Total Electric Industry,"9,351,368","5,734,091","14,512,427",NA,0,"29,597,886"
1974,SD,Total Electric Industry,"1,913,620","1,152,629","359,858",NA,0,"3,426,107"
1974,TN,Total Electric Industry,"19,801,658","8,026,439","34,107,972",NA,0,"61,936,169"
1974,TX,Total Electric Industry,"43,527,053","30,787,704","51,615,151",NA,0,"125,929,908"
1974,UT,Total Electric Industry,"2,525,451","2,515,963","2,158,701",NA,0,"7,200,115"
1974,VA,Total Electric Industry,"14,751,699","13,826,765","8,992,976",NA,0,"37,571,440"
1974,VT,Total Electric Industry,"1,496,384","740,283","947,397",NA,0,"3,184,064"
1974,WA,Total Electric Industry,"19,396,677","10,055,711","29,738,450",NA,0,"59,192,388"
1974,WI,Total Electric Industry,"11,512,519","8,176,747","10,294,476",NA,0,"29,983,742"
1974,WV,Total Electric Industry,"4,655,550","2,821,936","10,271,223",NA,0,"17,748,709"
1974,WY,Total Electric Industry,"812,117","960,844","2,428,255",NA,0,"4,201,216"
1974,US,Total Electric Industry,"578,183,693","440,015,977","684,875,074",NA,0,"1,705,923,726"
1973,AK,Total Electric Industry,"686,411","692,617","123,338",NA,0,"1,502,366"
1973,AL,Total Electric Industry,"14,704,371","6,484,300","21,522,547",NA,0,"42,711,218"
1973,AR,Total Electric Industry,"6,141,583","3,460,368","7,268,968",NA,0,"16,870,919"
1973,AZ,Total Electric Industry,"6,717,014","6,435,838","5,972,107",NA,0,"19,124,959"
1973,CA,Total Electric Industry,"43,495,912","49,343,658","47,014,609",NA,0,"140,045,839"
1973,CO,Total Electric Industry,"5,201,595","5,981,425","2,823,972",NA,0,"14,006,992"
1973,CT,Total Electric Industry,"7,640,577","6,139,474","5,642,543",NA,0,"19,422,594"
1973,DC,Total Electric Industry,"953,684","2,260,253","2,912,453",NA,0,"6,126,390"
1973,DE,Total Electric Industry,"1,443,666","1,211,489","2,781,623",NA,0,"5,436,778"
1973,FL,Total Electric Industry,"35,238,086","22,613,425","11,639,836",NA,0,"69,491,347"
1973,GA,Total Electric Industry,"15,382,841","10,692,517","13,732,640",NA,0,"39,807,998"
1973,HI,Total Electric Industry,"1,599,163","1,017,237","2,276,693",NA,0,"4,893,093"
1973,IA,Total Electric Industry,"7,650,959","4,401,494","7,034,003",NA,0,"19,086,456"
1973,ID,Total Electric Industry,"3,100,484","2,639,752","6,246,144",NA,0,"11,986,380"
1973,IL,Total Electric Industry,"27,178,851","26,708,040","32,567,941",NA,0,"86,741,116"
1973,IN,Total Electric Industry,"16,350,527","8,186,759","23,112,359",NA,0,"47,649,645"
1973,KS,Total Electric Industry,"6,468,703","4,742,528","5,254,212",NA,0,"16,465,443"
1973,KY,Total Electric Industry,"7,982,339","4,638,086","27,593,882",NA,0,"40,214,307"
1973,LA,Total Electric Industry,"12,297,885","11,152,473","14,999,543",NA,0,"38,453,307"
1973,MA,Total Electric Industry,"11,715,397","10,379,720","8,416,660",NA,0,"30,616,777"
1973,MD,Total Electric Industry,"9,668,192","7,945,663","10,125,288",NA,0,"27,739,143"
1973,ME,Total Electric Industry,"2,263,402","1,256,626","2,612,189",NA,0,"6,132,217"
1973,MI,Total Electric Industry,"20,245,916","15,556,720","32,913,526",NA,0,"68,716,162"
1973,MN,Total Electric Industry,"10,009,035","3,845,659","10,785,138",NA,0,"24,639,832"
1973,MO,Total Electric Industry,"11,930,868","7,548,863","10,949,447",NA,0,"30,429,178"
1973,MS,Total Electric Industry,"9,385,702","4,055,913","5,796,522",NA,0,"19,238,137"
1973,MT,Total Electric Industry,"1,812,384","1,370,979","5,033,899",NA,0,"8,217,262"
1973,NC,Total Electric Industry,"18,480,399","12,812,385","20,259,143",NA,0,"51,551,927"
1973,ND,Total Electric Industry,"1,622,666","811,690","1,221,582",NA,0,"3,655,938"
1973,NE,Total Electric Industry,"4,436,038","3,956,824","2,309,995",NA,0,"10,702,857"
1973,NH,Total Electric Industry,"2,065,043","910,463","1,844,655",NA,0,"4,820,161"
1973,NJ,Total Electric Industry,"14,835,726","13,888,932","16,733,950",NA,0,"45,500,301"
1973,NM,Total Electric Industry,"1,955,729","2,925,276","2,181,515",NA,0,"7,062,520"
1973,NV,Total Electric Industry,"2,739,259","2,674,724","2,025,510",NA,0,"7,439,493"
1973,NY,Total Electric Industry,"29,508,048","38,390,989","29,882,680",NA,0,"99,995,566"
1973,OH,Total Electric Industry,"27,227,177","21,150,473","58,922,234",NA,0,"107,347,384"
1973,OK,Total Electric Industry,"9,659,128","5,624,122","6,429,503",NA,0,"21,712,753"
1973,OR,Total Electric Industry,"11,694,197","8,202,581","9,598,228",NA,0,"29,495,006"
1973,PA,Total Electric Industry,"27,422,659","16,218,502","46,200,987",NA,0,"90,038,065"
1973,RI,Total Electric Industry,"1,722,218","1,646,296","1,487,046",NA,0,"4,855,560"
1973,SC,Total Electric Industry,"9,298,727","5,744,648","14,846,939",NA,0,"29,890,314"
1973,SD,Total Electric Industry,"1,843,318","1,125,993","325,931",NA,0,"3,295,242"
1973,TN,Total Electric Industry,"20,396,275","8,102,655","33,629,633",NA,0,"62,128,663"
1973,TX,Total Electric Industry,"42,632,287","30,101,953","49,788,259",NA,0,"122,522,499"
1973,UT,Total Electric Industry,"2,271,205","2,415,949","2,219,272",NA,0,"6,906,426"
1973,VA,Total Electric Industry,"14,696,772","14,054,692","8,851,270",NA,0,"37,602,734"
1973,VT,Total Electric Industry,"1,514,876","765,950","1,002,763",NA,0,"3,283,589"
1973,WA,Total Electric Industry,"19,253,825","10,309,851","26,789,019",NA,0,"56,354,245"
1973,WI,Total Electric Industry,"11,449,061","8,265,078","10,093,222",NA,0,"29,807,361"
1973,WV,Total Electric Industry,"4,456,646","2,813,958","9,976,668",NA,0,"17,247,272"
1973,WY,Total Electric Industry,"784,548","829,408","2,313,094",NA,0,"3,927,050"
1973,US,Total Electric Industry,"579,231,374","444,505,268","686,085,180",NA,0,"1,712,908,781"
1972,AK,Total Electric Industry,"628,066","596,791","123,900",NA,0,"1,348,757"
1972,AL,Total Electric Industry,"13,347,641","5,868,020","20,184,378",NA,0,"39,400,039"
1972,AR,Total Electric Industry,"5,483,279","3,215,000","6,949,064",NA,0,"15,647,343"
1972,AZ,Total Electric Industry,"5,818,058","5,982,549","5,592,849",NA,0,"17,393,456"
1972,CA,Total Electric Industry,"41,309,853","47,470,629","46,440,848",NA,0,"135,301,330"
1972,CO,Total Electric Industry,"4,668,073","5,518,991","2,698,741",NA,0,"12,885,805"
1972,CT,Total Electric Industry,"7,304,798","5,623,835","5,311,789",NA,0,"18,240,422"
1972,DC,Total Electric Industry,"862,141","2,103,453","2,761,603",NA,0,"5,727,197"
1972,DE,Total Electric Industry,"1,304,485","1,093,556","2,667,484",NA,0,"5,065,525"
1972,FL,Total Electric Industry,"30,443,909","20,383,314","10,622,134",NA,0,"61,449,357"
1972,GA,Total Electric Industry,"13,785,544","9,734,611","12,694,208",NA,0,"36,214,363"
1972,HI,Total Electric Industry,"1,510,815","915,616","2,160,267",NA,0,"4,586,698"
1972,IA,Total Electric Industry,"7,276,427","4,175,464","6,360,689",NA,0,"17,812,580"
1972,ID,Total Electric Industry,"2,844,852","2,420,593","6,653,808",NA,0,"11,919,253"
1972,IL,Total Electric Industry,"25,461,718","24,678,591","29,819,661",NA,0,"80,254,417"
1972,IN,Total Electric Industry,"15,334,671","7,632,926","20,554,818",NA,0,"43,522,415"
1972,KS,Total Electric Industry,"5,965,759","4,518,088","4,885,857",NA,0,"15,369,704"
1972,KY,Total Electric Industry,"7,079,251","4,223,728","26,662,231",NA,0,"37,965,210"
1972,LA,Total Electric Industry,"11,662,321","10,190,859","14,046,440",NA,0,"35,903,064"
1972,MA,Total Electric Industry,"10,965,217","9,372,035","7,938,619",NA,0,"28,380,871"
1972,MD,Total Electric Industry,"8,579,992","7,259,836","9,426,441",NA,0,"25,266,269"
1972,ME,Total Electric Industry,"2,128,980","1,172,899","2,524,769",NA,0,"5,826,648"
1972,MI,Total Electric Industry,"19,396,544","14,509,349","29,855,576",NA,0,"63,761,469"
1972,MN,Total Electric Industry,"9,944,840","3,662,701","9,742,150",NA,0,"23,349,691"
1972,MO,Total Electric Industry,"11,175,625","7,021,266","10,507,659",NA,0,"28,704,550"
1972,MS,Total Electric Industry,"8,348,805","3,684,016","5,594,161",NA,0,"17,626,982"
1972,MT,Total Electric Industry,"1,757,112","1,321,782","5,858,241",NA,0,"8,937,135"
1972,NC,Total Electric Industry,"16,577,834","11,516,730","18,447,807",NA,0,"46,542,371"
1972,ND,Total Electric Industry,"1,598,413","722,612","1,023,373",NA,0,"3,344,398"
1972,NE,Total Electric Industry,"4,081,477","3,745,528","2,101,783",NA,0,"9,928,788"
1972,NH,Total Electric Industry,"1,909,715","840,648","1,693,441",NA,0,"4,443,804"
1972,NJ,Total Electric Industry,"13,566,407","12,771,605","15,970,489",NA,0,"42,350,472"
1972,NM,Total Electric Industry,"1,775,094","2,683,823","2,168,216",NA,0,"6,627,133"
1972,NV,Total Electric Industry,"2,444,042","2,464,130","1,828,402",NA,0,"6,736,574"
1972,NY,Total Electric Industry,"27,787,318","36,217,742","27,549,380",NA,0,"93,827,717"
1972,OH,Total Electric Industry,"25,269,126","19,636,902","53,073,911",NA,0,"98,028,530"
1972,OK,Total Electric Industry,"9,160,785","5,350,640","5,962,475",NA,0,"20,473,900"
1972,OR,Total Electric Industry,"11,303,095","7,826,974","8,743,124",NA,0,"27,873,193"
1972,PA,Total Electric Industry,"25,705,238","15,192,859","42,641,282",NA,0,"83,730,732"
1972,RI,Total Electric Industry,"1,604,704","1,527,913","1,391,763",NA,0,"4,524,380"
1972,SC,Total Electric Industry,"8,233,673","5,042,622","13,955,300",NA,0,"27,231,595"
1972,SD,Total Electric Industry,"1,806,000","1,078,928","284,741",NA,0,"3,169,669"
1972,TN,Total Electric Industry,"19,101,095","7,549,905","28,873,725",NA,0,"55,524,825"
1972,TX,Total Electric Industry,"40,998,293","28,305,066","46,266,613",NA,0,"115,569,972"
1972,UT,Total Electric Industry,"2,023,259","2,226,309","1,842,696",NA,0,"6,092,264"
1972,VA,Total Electric Industry,"13,037,128","12,617,439","8,283,803",NA,0,"33,938,370"
1972,VT,Total Electric Industry,"1,496,253","747,122","954,112",NA,0,"3,197,487"
1972,WA,Total Electric Industry,"18,945,074","9,667,061","27,946,656",NA,0,"56,560,341"
1972,WI,Total Electric Industry,"11,054,836","7,115,332","9,723,333",NA,0,"27,893,501"
1972,WV,Total Electric Industry,"4,040,822","2,590,296","9,491,823",NA,0,"16,122,941"
1972,WY,Total Electric Industry,"700,727","745,172","2,121,285",NA,0,"3,567,184"
1972,US,Total Electric Industry,"538,609,184","412,533,855","640,977,918",NA,0,"1,595,160,691"
1971,AK,Total Electric Industry,"631,481","561,607","105,855",NA,0,"1,298,943"
1971,AL,Total Electric Industry,"12,237,268","5,395,220","18,170,757",NA,0,"35,803,245"
1971,AR,Total Electric Industry,"4,737,254","2,981,867","6,546,317",NA,0,"14,265,438"
1971,AZ,Total Electric Industry,"4,931,083","5,303,586","4,996,808",NA,0,"15,231,477"
1971,CA,Total Electric Industry,"39,068,327","42,706,581","43,995,277",NA,0,"125,835,185"
1971,CO,Total Electric Industry,"4,208,722","5,000,474","2,502,511",NA,0,"11,711,707"
1971,CT,Total Electric Industry,"6,834,486","5,119,434","4,976,619",NA,0,"16,930,539"
1971,DC,Total Electric Industry,"857,325","1,979,354","2,738,488",NA,0,"5,575,167"
1971,DE,Total Electric Industry,"1,248,418","964,896","2,473,696",NA,0,"4,687,010"
1971,FL,Total Electric Industry,"27,225,337","18,195,287","9,844,412",NA,0,"55,265,036"
1971,GA,Total Electric Industry,"13,099,009","8,813,758","11,678,472",NA,0,"33,591,239"
1971,HI,Total Electric Industry,"1,390,557","818,310","1,978,556",NA,0,"4,187,423"
1971,IA,Total Electric Industry,"6,853,572","3,910,564","5,657,960",NA,0,"16,422,096"
1971,ID,Total Electric Industry,"2,601,685","2,261,326","6,109,575",NA,0,"10,972,586"
1971,IL,Total Electric Industry,"23,977,457","23,474,194","26,853,835",NA,0,"74,595,581"
1971,IN,Total Electric Industry,"14,371,761","6,991,634","18,781,951",NA,0,"40,145,346"
1971,KS,Total Electric Industry,"5,553,762","4,207,209","4,661,012",NA,0,"14,421,983"
1971,KY,Total Electric Industry,"7,547,084","3,700,953","22,062,059",NA,0,"33,310,096"
1971,LA,Total Electric Industry,"10,118,731","9,209,627","12,459,773",NA,0,"31,791,332"
1971,MA,Total Electric Industry,"10,200,446","8,562,558","7,515,156",NA,0,"26,383,160"
1971,MD,Total Electric Industry,"8,107,536","6,796,612","9,265,488",NA,0,"24,169,636"
1971,ME,Total Electric Industry,"1,887,725","1,053,813","2,375,879",NA,0,"5,317,417"
1971,MI,Total Electric Industry,"18,168,189","13,783,584","27,286,975",NA,0,"59,238,748"
1971,MN,Total Electric Industry,"9,297,162","3,380,208","8,982,770",NA,0,"21,660,140"
1971,MO,Total Electric Industry,"10,434,561","6,550,002","10,174,327",NA,0,"27,158,890"
1971,MS,Total Electric Industry,"7,416,488","3,287,741","5,473,590",NA,0,"16,177,819"
1971,MT,Total Electric Industry,"1,632,528","1,258,302","5,999,156",NA,0,"8,889,986"
1971,NC,Total Electric Industry,"15,786,987","10,633,710","17,147,064",NA,0,"43,567,761"
1971,ND,Total Electric Industry,"1,471,579","667,412","849,142",NA,0,"2,988,133"
1971,NE,Total Electric Industry,"4,308,491","3,770,082","2,193,323",NA,0,"10,271,896"
1971,NH,Total Electric Industry,"1,666,441","768,824","1,561,636",NA,0,"3,996,901"
1971,NJ,Total Electric Industry,"12,855,146","11,700,188","15,395,470",NA,0,"39,990,254"
1971,NM,Total Electric Industry,"1,629,329","2,440,126","2,056,975",NA,0,"6,126,430"
1971,NV,Total Electric Industry,"2,250,541","2,221,166","1,583,903",NA,0,"6,055,610"
1971,NY,Total Electric Industry,"26,690,988","34,274,359","27,006,417",NA,0,"90,283,798"
1971,OH,Total Electric Industry,"23,606,104","18,130,331","47,337,414",NA,0,"89,124,352"
1971,OK,Total Electric Industry,"7,776,316","4,741,107","5,243,034",NA,0,"17,760,457"
1971,OR,Total Electric Industry,"10,835,086","7,152,932","9,267,757",NA,0,"27,255,775"
1971,PA,Total Electric Industry,"24,296,774","14,265,311","39,847,717",NA,0,"78,609,321"
1971,RI,Total Electric Industry,"1,507,336","1,428,374","1,297,900",NA,0,"4,233,610"
1971,SC,Total Electric Industry,"7,841,244","4,583,200","10,966,977",NA,0,"23,391,421"
1971,SD,Total Electric Industry,"1,665,273","993,756","284,410",NA,0,"2,943,439"
1971,TN,Total Electric Industry,"18,192,417","6,857,928","26,682,486",NA,0,"51,732,931"
1971,TX,Total Electric Industry,"35,980,012","25,328,864","42,308,608",NA,0,"103,617,484"
1971,UT,Total Electric Industry,"1,879,391","2,028,277","1,642,675",NA,0,"5,550,343"
1971,VA,Total Electric Industry,"12,053,015","11,643,656","7,765,439",NA,0,"31,462,110"
1971,VT,Total Electric Industry,"1,359,829","677,012","856,052",NA,0,"2,892,893"
1971,WA,Total Electric Industry,"16,521,426","7,243,203","24,351,232",NA,0,"48,117,411"
1971,WI,Total Electric Industry,"10,343,253","6,578,867","8,923,752",NA,0,"25,845,872"
1971,WV,Total Electric Industry,"3,723,247","2,389,939","9,259,851",NA,0,"15,373,037"
1971,WY,Total Electric Industry,"653,820","706,511","1,951,482",NA,0,"3,311,813"
1971,US,Total Electric Industry,"499,531,999","377,493,836","589,447,990",NA,0,"1,469,540,277"
1970,AK,Total Electric Industry,"526,823","478,251","101,130",NA,0,"1,106,204"
1970,AL,Total Electric Industry,"11,527,365","5,144,410","18,041,155",NA,0,"34,712,930"
1970,AR,Total Electric Industry,"4,321,454","2,789,406","6,332,771",NA,0,"13,443,631"
1970,AZ,Total Electric Industry,"4,327,271","4,690,271","4,751,428",NA,0,"13,768,970"
1970,CA,Total Electric Industry,"35,776,970","40,634,302","42,169,170",NA,0,"118,645,442"
1970,CO,Total Electric Industry,"3,858,911","4,594,290","2,333,970",NA,0,"10,787,171"
1970,CT,Total Electric Industry,"6,396,363","4,648,546","5,093,942",NA,0,"16,138,851"
1970,DC,Total Electric Industry,"830,055","1,934,879","2,627,465",NA,0,"5,392,399"
