"Year","State","Industry.Sector.Category","Sector","Electricity_Consumption"
1980,"MT","Total Electric Industry","Other","0"
1980,"NC","Total Electric Industry","Other","0"
1980,"ND","Total Electric Industry","Other","0"
1980,"NE","Total Electric Industry","Other","0"
1980,"NH","Total Electric Industry","Other","0"
1980,"NJ","Total Electric Industry","Other","0"
1980,"NM","Total Electric Industry","Other","0"
1980,"NV","Total Electric Industry","Other","0"
1980,"NY","Total Electric Industry","Other","0"
1980,"OH","Total Electric Industry","Other","0"
1980,"OK","Total Electric Industry","Other","0"
1980,"OR","Total Electric Industry","Other","0"
1980,"PA","Total Electric Industry","Other","0"
1980,"RI","Total Electric Industry","Other","0"
1980,"SC","Total Electric Industry","Other","0"
1980,"SD","Total Electric Industry","Other","0"
1980,"TN","Total Electric Industry","Other","0"
1980,"TX","Total Electric Industry","Other","0"
1980,"UT","Total Electric Industry","Other","0"
1980,"VA","Total Electric Industry","Other","0"
1980,"VT","Total Electric Industry","Other","0"
1980,"WA","Total Electric Industry","Other","0"
1980,"WI","Total Electric Industry","Other","0"
1980,"WV","Total Electric Industry","Other","0"
1980,"WY","Total Electric Industry","Other","0"
1980,"US","Total Electric Industry","Other","0"
1979,"AK","Total Electric Industry","Other","0"
1979,"AL","Total Electric Industry","Other","0"
1979,"AR","Total Electric Industry","Other","0"
1979,"AZ","Total Electric Industry","Other","0"
1979,"CA","Total Electric Industry","Other","0"
1979,"CO","Total Electric Industry","Other","0"
1979,"CT","Total Electric Industry","Other","0"
1979,"DC","Total Electric Industry","Other","0"
1979,"DE","Total Electric Industry","Other","0"
1979,"FL","Total Electric Industry","Other","0"
1979,"GA","Total Electric Industry","Other","0"
1979,"HI","Total Electric Industry","Other","0"
1979,"IA","Total Electric Industry","Other","0"
1979,"ID","Total Electric Industry","Other","0"
1979,"IL","Total Electric Industry","Other","0"
1979,"IN","Total Electric Industry","Other","0"
1979,"KS","Total Electric Industry","Other","0"
1979,"KY","Total Electric Industry","Other","0"
1979,"LA","Total Electric Industry","Other","0"
1979,"MA","Total Electric Industry","Other","0"
1979,"MD","Total Electric Industry","Other","0"
1979,"ME","Total Electric Industry","Other","0"
1979,"MI","Total Electric Industry","Other","0"
1979,"MN","Total Electric Industry","Other","0"
1979,"MO","Total Electric Industry","Other","0"
1979,"MS","Total Electric Industry","Other","0"
1979,"MT","Total Electric Industry","Other","0"
1979,"NC","Total Electric Industry","Other","0"
1979,"ND","Total Electric Industry","Other","0"
1979,"NE","Total Electric Industry","Other","0"
1979,"NH","Total Electric Industry","Other","0"
1979,"NJ","Total Electric Industry","Other","0"
1979,"NM","Total Electric Industry","Other","0"
1979,"NV","Total Electric Industry","Other","0"
1979,"NY","Total Electric Industry","Other","0"
1979,"OH","Total Electric Industry","Other","0"
1979,"OK","Total Electric Industry","Other","0"
1979,"OR","Total Electric Industry","Other","0"
1979,"PA","Total Electric Industry","Other","0"
1979,"RI","Total Electric Industry","Other","0"
1979,"SC","Total Electric Industry","Other","0"
1979,"SD","Total Electric Industry","Other","0"
1979,"TN","Total Electric Industry","Other","0"
1979,"TX","Total Electric Industry","Other","0"
1979,"UT","Total Electric Industry","Other","0"
1979,"VA","Total Electric Industry","Other","0"
1979,"VT","Total Electric Industry","Other","0"
1979,"WA","Total Electric Industry","Other","0"
1979,"WI","Total Electric Industry","Other","0"
1979,"WV","Total Electric Industry","Other","0"
1979,"WY","Total Electric Industry","Other","0"
1979,"US","Total Electric Industry","Other","0"
1978,"AK","Total Electric Industry","Other","0"
1978,"AL","Total Electric Industry","Other","0"
1978,"AR","Total Electric Industry","Other","0"
1978,"AZ","Total Electric Industry","Other","0"
1978,"CA","Total Electric Industry","Other","0"
1978,"CO","Total Electric Industry","Other","0"
1978,"CT","Total Electric Industry","Other","0"
1978,"DC","Total Electric Industry","Other","0"
1978,"DE","Total Electric Industry","Other","0"
1978,"FL","Total Electric Industry","Other","0"
1978,"GA","Total Electric Industry","Other","0"
1978,"HI","Total Electric Industry","Other","0"
1978,"IA","Total Electric Industry","Other","0"
1978,"ID","Total Electric Industry","Other","0"
1978,"IL","Total Electric Industry","Other","0"
1978,"IN","Total Electric Industry","Other","0"
1978,"KS","Total Electric Industry","Other","0"
1978,"KY","Total Electric Industry","Other","0"
1978,"LA","Total Electric Industry","Other","0"
1978,"MA","Total Electric Industry","Other","0"
1978,"MD","Total Electric Industry","Other","0"
1978,"ME","Total Electric Industry","Other","0"
1978,"MI","Total Electric Industry","Other","0"
1978,"MN","Total Electric Industry","Other","0"
1978,"MO","Total Electric Industry","Other","0"
1978,"MS","Total Electric Industry","Other","0"
1978,"MT","Total Electric Industry","Other","0"
1978,"NC","Total Electric Industry","Other","0"
1978,"ND","Total Electric Industry","Other","0"
1978,"NE","Total Electric Industry","Other","0"
1978,"NH","Total Electric Industry","Other","0"
1978,"NJ","Total Electric Industry","Other","0"
1978,"NM","Total Electric Industry","Other","0"
1978,"NV","Total Electric Industry","Other","0"
1978,"NY","Total Electric Industry","Other","0"
1978,"OH","Total Electric Industry","Other","0"
1978,"OK","Total Electric Industry","Other","0"
1978,"OR","Total Electric Industry","Other","0"
1978,"PA","Total Electric Industry","Other","0"
1978,"RI","Total Electric Industry","Other","0"
1978,"SC","Total Electric Industry","Other","0"
1978,"SD","Total Electric Industry","Other","0"
1978,"TN","Total Electric Industry","Other","0"
1978,"TX","Total Electric Industry","Other","0"
1978,"UT","Total Electric Industry","Other","0"
1978,"VA","Total Electric Industry","Other","0"
1978,"VT","Total Electric Industry","Other","0"
1978,"WA","Total Electric Industry","Other","0"
1978,"WI","Total Electric Industry","Other","0"
1978,"WV","Total Electric Industry","Other","0"
1978,"WY","Total Electric Industry","Other","0"
1978,"US","Total Electric Industry","Other","0"
1977,"AK","Total Electric Industry","Other","0"
1977,"AL","Total Electric Industry","Other","0"
1977,"AR","Total Electric Industry","Other","0"
1977,"AZ","Total Electric Industry","Other","0"
1977,"CA","Total Electric Industry","Other","0"
1977,"CO","Total Electric Industry","Other","0"
1977,"CT","Total Electric Industry","Other","0"
1977,"DC","Total Electric Industry","Other","0"
1977,"DE","Total Electric Industry","Other","0"
1977,"FL","Total Electric Industry","Other","0"
1977,"GA","Total Electric Industry","Other","0"
1977,"HI","Total Electric Industry","Other","0"
1977,"IA","Total Electric Industry","Other","0"
1977,"ID","Total Electric Industry","Other","0"
1977,"IL","Total Electric Industry","Other","0"
1977,"IN","Total Electric Industry","Other","0"
1977,"KS","Total Electric Industry","Other","0"
1977,"KY","Total Electric Industry","Other","0"
1977,"LA","Total Electric Industry","Other","0"
1977,"MA","Total Electric Industry","Other","0"
1977,"MD","Total Electric Industry","Other","0"
1977,"ME","Total Electric Industry","Other","0"
1977,"MI","Total Electric Industry","Other","0"
1977,"MN","Total Electric Industry","Other","0"
1977,"MO","Total Electric Industry","Other","0"
1977,"MS","Total Electric Industry","Other","0"
1977,"MT","Total Electric Industry","Other","0"
1977,"NC","Total Electric Industry","Other","0"
1977,"ND","Total Electric Industry","Other","0"
1977,"NE","Total Electric Industry","Other","0"
1977,"NH","Total Electric Industry","Other","0"
1977,"NJ","Total Electric Industry","Other","0"
1977,"NM","Total Electric Industry","Other","0"
1977,"NV","Total Electric Industry","Other","0"
1977,"NY","Total Electric Industry","Other","0"
1977,"OH","Total Electric Industry","Other","0"
1977,"OK","Total Electric Industry","Other","0"
1977,"OR","Total Electric Industry","Other","0"
1977,"PA","Total Electric Industry","Other","0"
1977,"RI","Total Electric Industry","Other","0"
1977,"SC","Total Electric Industry","Other","0"
1977,"SD","Total Electric Industry","Other","0"
1977,"TN","Total Electric Industry","Other","0"
1977,"TX","Total Electric Industry","Other","0"
1977,"UT","Total Electric Industry","Other","0"
1977,"VA","Total Electric Industry","Other","0"
1977,"VT","Total Electric Industry","Other","0"
1977,"WA","Total Electric Industry","Other","0"
1977,"WI","Total Electric Industry","Other","0"
1977,"WV","Total Electric Industry","Other","0"
1977,"WY","Total Electric Industry","Other","0"
1977,"US","Total Electric Industry","Other","0"
1976,"AK","Total Electric Industry","Other","0"
1976,"AL","Total Electric Industry","Other","0"
1976,"AR","Total Electric Industry","Other","0"
1976,"AZ","Total Electric Industry","Other","0"
1976,"CA","Total Electric Industry","Other","0"
1976,"CO","Total Electric Industry","Other","0"
1976,"CT","Total Electric Industry","Other","0"
1976,"DC","Total Electric Industry","Other","0"
1976,"DE","Total Electric Industry","Other","0"
1976,"FL","Total Electric Industry","Other","0"
1976,"GA","Total Electric Industry","Other","0"
1976,"HI","Total Electric Industry","Other","0"
1976,"IA","Total Electric Industry","Other","0"
1976,"ID","Total Electric Industry","Other","0"
1976,"IL","Total Electric Industry","Other","0"
1976,"IN","Total Electric Industry","Other","0"
1976,"KS","Total Electric Industry","Other","0"
1976,"KY","Total Electric Industry","Other","0"
1976,"LA","Total Electric Industry","Other","0"
1976,"MA","Total Electric Industry","Other","0"
1976,"MD","Total Electric Industry","Other","0"
1976,"ME","Total Electric Industry","Other","0"
1976,"MI","Total Electric Industry","Other","0"
1976,"MN","Total Electric Industry","Other","0"
1976,"MO","Total Electric Industry","Other","0"
1976,"MS","Total Electric Industry","Other","0"
1976,"MT","Total Electric Industry","Other","0"
1976,"NC","Total Electric Industry","Other","0"
1976,"ND","Total Electric Industry","Other","0"
1976,"NE","Total Electric Industry","Other","0"
1976,"NH","Total Electric Industry","Other","0"
1976,"NJ","Total Electric Industry","Other","0"
1976,"NM","Total Electric Industry","Other","0"
1976,"NV","Total Electric Industry","Other","0"
1976,"NY","Total Electric Industry","Other","0"
1976,"OH","Total Electric Industry","Other","0"
1976,"OK","Total Electric Industry","Other","0"
1976,"OR","Total Electric Industry","Other","0"
1976,"PA","Total Electric Industry","Other","0"
1976,"RI","Total Electric Industry","Other","0"
1976,"SC","Total Electric Industry","Other","0"
1976,"SD","Total Electric Industry","Other","0"
1976,"TN","Total Electric Industry","Other","0"
1976,"TX","Total Electric Industry","Other","0"
1976,"UT","Total Electric Industry","Other","0"
1976,"VA","Total Electric Industry","Other","0"
1976,"VT","Total Electric Industry","Other","0"
1976,"WA","Total Electric Industry","Other","0"
1976,"WI","Total Electric Industry","Other","0"
1976,"WV","Total Electric Industry","Other","0"
1976,"WY","Total Electric Industry","Other","0"
1976,"US","Total Electric Industry","Other","0"
1975,"AK","Total Electric Industry","Other","0"
1975,"AL","Total Electric Industry","Other","0"
1975,"AR","Total Electric Industry","Other","0"
1975,"AZ","Total Electric Industry","Other","0"
1975,"CA","Total Electric Industry","Other","0"
1975,"CO","Total Electric Industry","Other","0"
1975,"CT","Total Electric Industry","Other","0"
1975,"DC","Total Electric Industry","Other","0"
1975,"DE","Total Electric Industry","Other","0"
1975,"FL","Total Electric Industry","Other","0"
1975,"GA","Total Electric Industry","Other","0"
1975,"HI","Total Electric Industry","Other","0"
1975,"IA","Total Electric Industry","Other","0"
1975,"ID","Total Electric Industry","Other","0"
1975,"IL","Total Electric Industry","Other","0"
1975,"IN","Total Electric Industry","Other","0"
1975,"KS","Total Electric Industry","Other","0"
1975,"KY","Total Electric Industry","Other","0"
1975,"LA","Total Electric Industry","Other","0"
1975,"MA","Total Electric Industry","Other","0"
1975,"MD","Total Electric Industry","Other","0"
1975,"ME","Total Electric Industry","Other","0"
1975,"MI","Total Electric Industry","Other","0"
1975,"MN","Total Electric Industry","Other","0"
1975,"MO","Total Electric Industry","Other","0"
1975,"MS","Total Electric Industry","Other","0"
1975,"MT","Total Electric Industry","Other","0"
1975,"NC","Total Electric Industry","Other","0"
1975,"ND","Total Electric Industry","Other","0"
1975,"NE","Total Electric Industry","Other","0"
1975,"NH","Total Electric Industry","Other","0"
1975,"NJ","Total Electric Industry","Other","0"
1975,"NM","Total Electric Industry","Other","0"
1975,"NV","Total Electric Industry","Other","0"
1975,"NY","Total Electric Industry","Other","0"
1975,"OH","Total Electric Industry","Other","0"
1975,"OK","Total Electric Industry","Other","0"
1975,"OR","Total Electric Industry","Other","0"
1975,"PA","Total Electric Industry","Other","0"
1975,"RI","Total Electric Industry","Other","0"
1975,"SC","Total Electric Industry","Other","0"
1975,"SD","Total Electric Industry","Other","0"
1975,"TN","Total Electric Industry","Other","0"
1975,"TX","Total Electric Industry","Other","0"
1975,"UT","Total Electric Industry","Other","0"
1975,"VA","Total Electric Industry","Other","0"
1975,"VT","Total Electric Industry","Other","0"
1975,"WA","Total Electric Industry","Other","0"
1975,"WI","Total Electric Industry","Other","0"
1975,"WV","Total Electric Industry","Other","0"
1975,"WY","Total Electric Industry","Other","0"
1975,"US","Total Electric Industry","Other","0"
1974,"AK","Total Electric Industry","Other","0"
1974,"AL","Total Electric Industry","Other","0"
1974,"AR","Total Electric Industry","Other","0"
1974,"AZ","Total Electric Industry","Other","0"
1974,"CA","Total Electric Industry","Other","0"
1974,"CO","Total Electric Industry","Other","0"
1974,"CT","Total Electric Industry","Other","0"
1974,"DC","Total Electric Industry","Other","0"
1974,"DE","Total Electric Industry","Other","0"
1974,"FL","Total Electric Industry","Other","0"
1974,"GA","Total Electric Industry","Other","0"
1974,"HI","Total Electric Industry","Other","0"
1974,"IA","Total Electric Industry","Other","0"
